49953	1087274874	3162877	419.799	1.221	-89.371849	46.803804\
49955	29347550	236332	11.331	0.091	-88.694561	47.006492\
49958	313886359	13210941	121.192	5.101	-88.668431	46.828387\
49959	1827907	0	0.706	0	-89.998383	46.470636\
49960	109230336	1743697	42.174	0.673	-89.258371	46.711853\
49961	155371154	1761644	59.989	0.68	-88.73263	46.522677\
49962	258690008	16709513	99.881	6.452	-88.131113	46.839281\
49963	31095804	0	12.006	0	-88.689132	47.041467\
49965	536196305	6165053	207.027	2.38	-88.857655	46.954515\
49967	879310065	18456080	339.504	7.126	-88.966045	46.506028\
49968	648089341	5738956	250.229	2.216	-89.887207	46.490267\
49969	675524151	61036532	260.821	23.566	-89.210723	46.251655\
49970	266445166	2848899	102.875	1.1	-88.600365	46.547419\
49971	243665166	708327	94.08	0.273	-89.705285	46.70924\
50001	62132136	664520	23.989	0.257	-93.433418	41.362724\
50002	279019969	182250	107.73	0.07	-94.648341	41.514778\
50003	296262168	1824123	114.387	0.704	-94.043026	41.611504\
50005	69351844	271729	26.777	0.105	-93.034602	42.131988\
50006	317608669	136481	122.629	0.053	-93.401924	42.508362\
50007	13782897	0	5.322	0	-93.602008	41.806814\
50008	219823966	799607	84.875	0.309	-93.380265	40.679672\
50009	65155566	51547	25.157	0.02	-93.45909	41.645012\
50010	155033818	260300	59.859	0.101	-93.58849	42.030822\
50011	125094	0	0.048	0	-93.636451	42.024034\
50012	1972687	9935	0.762	0.004	-93.645873	42.026751\
50014	144736089	89999	55.883	0.035	-93.694448	42.046297\
50020	248209168	919321	95.834	0.355	-94.747041	41.438416\
50021	66701596	24328	25.754	0.009	-93.565423	41.724208\
50022	431487278	396033	166.598	0.153	-94.996266	41.414337\
50023	57348146	75990	22.142	0.029	-93.631857	41.731286\
50025	507431421	0	195.92	0	-94.923571	41.757959\
50026	142869501	0	55.162	0	-94.44958	41.858516\
50027	72300542	591188	27.915	0.228	-92.469368	41.482026\
50028	114863517	70134	44.349	0.027	-93.153672	41.812016\
50029	104965036	73324	40.527	0.028	-94.555933	41.828956\
50032	955390	0	0.369	0	-93.542387	41.666521\
50033	288201	0	0.111	0	-93.792843	41.363038\
50034	161881537	1602666	62.503	0.619	-93.661406	42.521662\
50035	116772406	125744	45.086	0.049	-93.458076	41.723913\
50036	502476772	2586719	194.007	0.999	-93.864204	42.085554\
50038	7907934	966305	3.053	0.373	-93.903282	41.525073\
50039	60629106	32941	23.409	0.013	-93.996778	41.814205\
50041	1101427	0	0.425	0	-93.248148	42.638454\
50042	83827836	334754	32.366	0.129	-94.905323	41.533745\
50044	118457713	15343	45.737	0.006	-92.881898	41.203094\
50046	119244056	729296	46.04	0.282	-93.523012	41.893405\
50047	150551626	1608002	58.128	0.621	-93.47428	41.463639\
50048	226295338	277932	87.373	0.107	-94.520058	41.512457\
50049	520849102	2275554	201.101	0.879	-93.295407	41.034517\
50050	197678090	28538	76.324	0.011	-94.503593	42.158973\
50051	66182743	390346	25.553	0.151	-93.141399	42.135392\
50052	50874664	65966	19.643	0.025	-93.444379	40.64326\
50054	151303559	1568719	58.419	0.606	-93.231856	41.689643\
50055	126048093	292428	48.667	0.113	-93.296135	41.878681\
50056	148881654	310723	57.484	0.12	-93.296527	42.013198\
50057	52157438	26100	20.138	0.01	-93.134256	41.179914\
50058	364071836	160131	140.569	0.062	-94.690994	41.85571\
50060	452369096	1241090	174.661	0.479	-93.31886	40.751408\
50061	80154777	1544266	30.948	0.596	-93.784889	41.485929\
50062	80081240	23079	30.92	0.009	-93.245092	41.235597\
50063	170414757	118000	65.798	0.046	-93.940678	41.695549\
50064	40418909	0	15.606	0	-94.23663	42.107729\
50065	147327583	575406	56.884	0.222	-93.781727	40.613858\
50066	64261113	471078	24.811	0.182	-94.233396	41.798081\
50067	86782161	311356	33.507	0.12	-93.861649	40.717682\
50068	114687763	61870	44.281	0.024	-93.466254	40.948073\
50069	13262492	0	5.121	0	-94.030262	41.520765\
50070	170639223	431546	65.884	0.167	-94.232632	41.445537\
50071	292776820	337362	113.042	0.13	-93.504898	42.64862\
50072	228458740	450129	88.208	0.174	-94.122983	41.471219\
50073	67244090	176052	25.963	0.068	-93.525213	41.793831\
50074	125812204	2003718	48.576	0.774	-94.080133	40.865931\
50075	119361655	7736	46.086	0.003	-93.550631	42.332139\
50076	289965715	685667	111.956	0.265	-94.841945	41.592177\
50078	660699	0	0.255	0	-92.863031	41.93858\
50101	25431226	0	9.819	0	-93.634644	42.667352\
50102	1304963	0	0.504	0	-93.400194	42.245542\
50103	157258966	150478	60.718	0.058	-93.609144	40.79512\
50104	28940560	0	11.174	0	-92.386662	41.486799\
50105	20560447	0	7.938	0	-93.637284	42.110285\
50106	170041734	99380	65.653	0.038	-92.806239	41.880956\
50107	130323310	109876	50.318	0.042	-94.219069	42.036533\
50108	188443671	164436	72.759	0.063	-93.95266	40.825643\
50109	56668494	6088741	21.88	2.351	-93.800631	41.77088\
50111	71187442	297164	27.486	0.115	-93.805376	41.692119\
50112	475237392	434761	183.49	0.168	-92.715438	41.730093\
50115	440965745	219589	170.258	0.085	-94.561556	41.68324\
50116	44059135	12619	17.011	0.005	-92.97361	41.179772\
50117	71585251	71929	27.639	0.028	-94.849235	41.669871\
50118	49691667	1774588	19.186	0.685	-93.378981	41.466968\
50119	39608454	746178	15.293	0.288	-92.939687	41.313093\
50120	43941350	0	16.966	0	-92.982857	41.933734\
50122	218555456	65908	84.385	0.025	-93.311807	42.305362\
50123	204314880	269954	78.886	0.104	-93.513815	40.833825\
50124	54098688	0	20.888	0	-93.604073	41.885672\
50125	423849028	2672916	163.649	1.032	-93.584634	41.335185\
50126	351532763	342067	135.728	0.132	-93.2554	42.494379\
50127	28260	0	0.011	0	-93.205809	41.77714\
50128	75688815	209997	29.224	0.081	-94.300236	41.855589\
50129	434205215	1453435	167.648	0.561	-94.376743	42.014771\
50130	170595167	1337885	65.867	0.517	-93.669264	42.303387\
50131	56477726	8189213	21.806	3.162	-93.715156	41.69212\
50132	74609258	0	28.807	0	-93.69153	42.391673\
50133	195971232	995705	75.665	0.384	-94.068993	40.713322\
50134	48427675	0	18.698	0	-93.671998	41.939484\
50135	192731530	2547234	74.414	0.983	-92.887174	41.750582\
50136	100596786	35423	38.841	0.014	-92.292764	41.469501\
50138	442220413	19606875	170.742	7.57	-93.105185	41.300589\
50139	229328321	180047	88.544	0.07	-93.369878	41.198463\
50140	239713197	1964936	92.554	0.759	-93.986274	40.64552\
50141	93619441	158040	36.147	0.061	-92.949711	41.867559\
50142	2566675	0	0.991	0	-92.775596	42.006616\
50143	92510368	447718	35.718	0.173	-92.804656	41.341836\
50144	361463599	1141463	139.562	0.441	-93.7408	40.73905\
50146	75845999	0	29.284	0	-94.243044	41.684117\
50147	187377446	114299	72.347	0.044	-93.553727	40.629263\
50148	51098115	0	19.729	0	-92.992825	42.181305\
50149	213331160	118531	82.368	0.046	-94.070997	41.150466\
50150	147921893	614785	57.113	0.237	-92.975192	41.125508\
50151	205300543	263300	79.267	0.102	-93.51779	41.081907\
50153	80343018	29176	31.021	0.011	-92.807021	41.573896\
50154	53144166	0	20.519	0	-93.39278	42.172261\
50155	78465748	35572	30.296	0.014	-94.199353	41.211018\
50156	232315736	6408279	89.698	2.474	-93.801235	41.89831\
50157	168306476	82897	64.983	0.032	-92.563011	41.739767\
50158	547770086	576848	211.495	0.223	-92.900739	42.049806\
50160	965184	0	0.373	0	-93.738489	41.373789\
50161	210950143	862076	81.448	0.333	-93.40403	41.84815\
50162	132095121	25577	51.002	0.01	-93.072173	41.928297\
50163	1230059	0	0.475	0	-93.241035	41.222388\
50164	137992511	242529	53.279	0.094	-94.420213	41.499518\
50165	6437634	0	2.486	0	-93.283695	40.843661\
50166	162193030	329398	62.623	0.127	-93.430749	41.282712\
50167	102105447	505051	39.423	0.195	-94.041048	41.742883\
50168	104677767	95694	40.416	0.037	-93.278546	41.788361\
50169	103076354	302211	39.798	0.117	-93.35232	41.655266\
50170	227972731	3022299	88.021	1.167	-93.124762	41.530027\
50171	279932013	1743671	108.082	0.673	-92.525413	41.585852\
50173	79810281	330423	30.815	0.128	-92.713485	41.964659\
50174	278523046	195449	107.538	0.075	-93.982304	41.033707\
50201	300071934	381708	115.858	0.147	-93.434905	42.041723\
50206	124112610	69394	47.92	0.027	-93.202318	42.245675\
50207	366329546	258736	141.441	0.1	-92.63754	41.431966\
50208	425424684	621979	164.257	0.24	-93.033958	41.711721\
50210	196407429	359707	75.833	0.139	-93.698287	41.195043\
50211	145671677	1510501	56.244	0.583	-93.705269	41.455311\
50212	351662798	567724	135.778	0.219	-94.066162	42.036562\
50213	542667169	1308300	209.525	0.505	-93.766137	41.031685\
50214	100079018	2492130	38.641	0.962	-93.05611	41.469931\
50216	140455483	5244398	54.23	2.025	-94.354821	41.697097\
50217	178588395	17727	68.953	0.007	-94.251811	42.183763\
50218	542828	0	0.21	0	-93.880405	41.348354\
50219	304040257	13104005	117.391	5.059	-92.896537	41.420905\
50220	266702750	1474029	102.975	0.569	-94.123202	41.836907\
50222	108352201	17240	41.835	0.007	-93.959608	41.215845\
50223	76048297	552251	29.362	0.213	-94.03783	42.173715\
50225	216053151	1193185	83.419	0.461	-93.268859	41.384401\
50226	97069566	12804289	37.479	4.944	-93.701973	41.796243\
50227	966375	0	0.373	0	-93.427851	42.597441\
50228	180307197	59991	69.617	0.023	-93.24196	41.576968\
50229	105357469	259175	40.679	0.1	-93.775073	41.379081\
50230	223891614	90499	86.445	0.035	-93.453415	42.303252\
50231	1065168	0	0.411	0	-93.602632	42.237123\
50232	86216313	546135	33.288	0.211	-92.96972	41.556725\
50233	130640688	0	50.441	0	-94.21137	41.612883\
50234	80969880	266213	31.263	0.103	-93.181982	41.893096\
50235	120716395	417921	46.609	0.161	-94.224981	41.931777\
50236	89328918	16604	34.49	0.006	-93.486487	42.16811\
50237	143182465	2820344	55.283	1.089	-93.368536	41.533906\
50238	301463331	7441398	116.396	2.873	-93.167151	40.964291\
50239	43994087	59225	16.986	0.023	-93.202958	42.142843\
50240	197056712	657335	76.084	0.254	-93.792788	41.29709\
50242	106817265	137228	41.242	0.053	-92.693756	41.561039\
50243	1425493	0	0.55	0	-93.696442	41.872429\
50244	57130248	0	22.058	0	-93.652619	41.857528\
50246	120139148	14079	46.386	0.005	-93.786105	42.274581\
50247	215688269	280365	83.278	0.108	-93.164603	42.017436\
50248	211484087	96668	81.654	0.037	-93.614673	42.191226\
50249	201480618	852305	77.792	0.329	-93.903082	42.275327\
50250	264919955	140131	102.286	0.054	-94.34641	41.480626\
50251	104731303	85792	40.437	0.033	-92.869363	41.56694\
50252	22129285	732118	8.544	0.283	-93.303447	41.466282\
50254	113421039	232611	43.792	0.09	-94.07424	40.98752\
50255	456756	0	0.176	0	-92.332273	41.455895\
50256	70005080	806957	27.029	0.312	-92.905272	41.259706\
50257	103296613	0	39.883	0	-93.84723	41.189507\
50258	139020377	455942	53.676	0.176	-93.073131	42.224136\
50261	171581878	1660853	66.248	0.641	-93.915872	41.475063\
50262	83675780	154826	32.307	0.06	-93.808561	40.860632\
50263	89811208	191647	34.676	0.074	-93.873639	41.59158\
50264	174277982	21492	67.289	0.008	-93.697536	40.905654\
50265	44379906	2086653	17.135	0.806	-93.745011	41.552968\
50266	42782812	278023	16.519	0.107	-93.799418	41.570341\
50268	123395200	129423	47.643	0.05	-92.362787	41.404406\
50271	172819803	0	66.726	0	-93.541442	42.482752\
50272	1922108	0	0.742	0	-93.255936	41.095928\
50273	518734984	436436	200.285	0.169	-94.054307	41.329691\
50274	129895526	264250	50.153	0.102	-94.860975	41.383348\
50275	131849713	0	50.907	0	-93.589602	41.037536\
50276	208197916	1649044	80.386	0.637	-93.926489	41.862012\
50277	104453458	170820	40.33	0.066	-94.350576	41.779785\
50278	138821968	42230	53.599	0.016	-93.299533	42.136759\
50309	7348586	427887	2.837	0.165	-93.620778	41.58445\
50310	20861437	262109	8.055	0.101	-93.67266	41.627582\
50311	6511832	0	2.514	0	-93.672868	41.601033\
50312	14709325	341735	5.679	0.132	-93.67667	41.582678\
50313	46753201	882092	18.052	0.341	-93.62418	41.654477\
50314	6439448	190273	2.486	0.073	-93.6312	41.604964\
50315	25951327	609004	10.02	0.235	-93.622124	41.545918\
50316	9215176	87305	3.558	0.034	-93.599579	41.608629\
50317	59339311	702531	22.911	0.271	-93.547893	41.621347\
50319	213707	0	0.083	0	-93.604288	41.590912\
50320	48336194	1210837	18.663	0.468	-93.567967	41.527942\
50321	30606507	362679	11.817	0.14	-93.662499	41.532674\
50322	27877246	61021	10.763	0.024	-93.73436	41.634164\
50323	19984131	0	7.716	0	-93.79365	41.625632\
50324	3740280	0	1.444	0	-93.712847	41.604413\
50325	19913279	310838	7.689	0.12	-93.797871	41.613243\
50327	48669473	1033149	18.791	0.399	-93.487874	41.586324\
50401	386330590	1179202	149.163	0.455	-93.19982	43.153169\
50420	117256906	0	45.273	0	-93.460421	42.804156\
50421	232430189	481114	89.742	0.186	-93.618635	42.842866\
50423	374229159	2135683	144.491	0.825	-93.814465	43.118224\
50424	315854649	0	121.952	0	-93.933846	43.39443\
50426	60113	0	0.023	0	-93.017133	43.415481\
50428	306745321	9634833	118.435	3.72	-93.397107	43.136933\
50430	160984015	0	62.156	0	-93.953966	42.981564\
50431	1936776	0	0.748	0	-93.368223	42.737113\
50432	1127714	0	0.435	0	-93.797954	43.223915\
50433	125889253	0	48.606	0	-93.050183	42.923242\
50434	23249292	238127	8.977	0.092	-93.448583	43.257488\
50435	105304339	0	40.658	0	-92.767049	43.158039\
50436	352540998	1493153	136.117	0.577	-93.671118	43.266463\
50438	342477993	157787	132.231	0.061	-93.618624	43.111502\
50439	84616343	89976	32.671	0.035	-93.626339	42.944717\
50440	80662384	3414	31.144	0.001	-93.071258	43.333341\
50441	395173317	489337	152.577	0.189	-93.220973	42.74134\
50444	55947822	19090	21.602	0.007	-93.38363	43.297226\
50446	108697147	172633	41.968	0.067	-93.446907	43.340739\
50447	260076390	1357536	100.416	0.524	-93.797708	42.9254\
50448	160124185	41612	61.824	0.016	-93.240534	43.349938\
50449	94989415	23631	36.676	0.009	-93.566898	43.002487\
50450	209812899	4268390	81.009	1.648	-93.522397	43.421178\
50451	164502448	28367	63.515	0.011	-94.077615	43.381234\
50452	127237832	186855	49.127	0.072	-93.367352	42.781099\
50453	114170099	177512	44.081	0.069	-93.64742	43.363364\
50454	44766360	0	17.284	0	-92.737275	43.381889\
50455	84207513	0	32.513	0	-92.649842	43.456954\
50456	120416382	14091	46.493	0.005	-93.216135	43.291329\
50457	88503707	0	34.171	0	-93.493608	42.916337\
50458	190715038	83451	73.635	0.032	-93.012018	43.158733\
50459	373316194	2167305	144.138	0.837	-93.250439	43.457425\
50460	93166151	0	35.972	0	-92.688793	43.227851\
50461	446116781	358141	172.247	0.138	-92.818741	43.306168\
50464	61009266	0	23.556	0	-93.080785	43.2534\
50465	9497218	0	3.667	0	-93.912229	43.48655\
50466	354076016	265156	136.71	0.102	-92.538439	43.386853\
50467	709984	0	0.274	0	-93.086636	43.21173\
50468	256180153	29336	98.912	0.011	-92.947124	43.032213\
50469	227803634	75970	87.955	0.029	-93.197099	42.999327\
50470	62885229	0	24.28	0	-93.560406	42.74578\
50471	110089036	0	42.506	0	-92.876407	43.166568\
50472	315722433	694577	121.901	0.268	-92.935316	43.406746\
50473	95399880	600633	36.834	0.232	-93.687767	43.465739\
50475	231013382	89137	89.195	0.034	-93.218757	42.880553\
50476	101620767	81814	39.236	0.032	-92.764051	43.446805\
50477	58455862	0	22.57	0	-93.327093	42.989247\
50478	191508358	66911	73.942	0.026	-93.783601	43.407488\
50479	150266394	0	58.018	0	-93.409874	42.939404\
50480	162227230	796098	62.636	0.307	-94.058607	43.250367\
50482	74538658	6627465	28.78	2.559	-93.486404	43.113101\
50483	198210428	0	76.529	0	-94.000915	43.112564\
50484	113539889	180883	43.838	0.07	-93.915585	43.230771\
50501	403940220	3275560	155.962	1.265	-94.196626	42.491431\
50510	219101382	630738	84.596	0.244	-94.985603	42.759296\
50511	321026179	697544	123.949	0.269	-94.219184	43.074041\
50514	285570120	2196162	110.259	0.848	-94.47241	43.415156\
50515	95985264	91529	37.06	0.035	-94.863371	43.022217\
50516	63843690	141166	24.65	0.055	-94.137234	42.625007\
50517	196451521	1659443	75.85	0.641	-94.234205	43.30525\
50518	80803741	0	31.199	0	-94.386021	42.514912\
50519	142395653	0	54.979	0	-94.262889	42.901704\
50520	61318438	754489	23.675	0.291	-94.397929	42.80919\
50521	3160848	0	1.22	0	-94.102821	42.346223\
50522	175965366	260029	67.941	0.1	-94.194683	43.192019\
50523	109190936	0	42.159	0	-94.295734	42.367994\
50524	148454625	80806	57.319	0.031	-94.353838	42.616853\
50525	361364714	2409067	139.524	0.93	-93.747437	42.736497\
50527	141597255	0	54.671	0	-94.785417	42.96499\
50528	191696767	0	74.015	0	-94.540831	43.133889\
50529	1404544	40868	0.542	0.016	-94.198795	42.720898\
50530	167469642	915677	64.66	0.354	-94.039695	42.270706\
50531	96657746	3791548	37.32	1.464	-94.609753	43.454085\
50532	181265335	452595	69.987	0.175	-94.000869	42.460118\
50533	258503120	0	99.809	0	-93.911823	42.651928\
50535	157943720	548655	60.982	0.212	-95.162489	42.453186\
50536	366256005	3976489	141.412	1.535	-94.705481	43.118262\
50538	80872053	16957	31.225	0.007	-94.439703	42.274049\
50539	139538906	0	53.876	0	-94.419983	43.236961\
50540	274522336	1103392	105.994	0.426	-94.840146	42.600572\
50541	236217558	1532105	91.204	0.592	-94.452387	42.710228\
50542	172856036	28101	66.74	0.011	-93.942692	42.782976\
50543	212824794	0	82.172	0	-94.30464	42.274696\
50544	75465666	0	29.137	0	-94.170545	42.250727\
50545	97206312	45921	37.532	0.018	-94.080863	42.797396\
50546	136972383	47291	52.885	0.018	-94.702202	42.83769\
50548	321533403	1931816	124.145	0.746	-94.225325	42.714769\
50551	69704315	0	26.913	0	-94.751117	42.479577\
50554	230386693	2375376	88.953	0.917	-94.84269	42.845984\
50556	101104875	11125	39.037	0.004	-94.196646	43.45522\
50557	129034762	1116719	49.821	0.431	-94.043735	42.360802\
50558	114698519	23067	44.285	0.009	-94.16377	42.861277\
50559	102790935	0	39.688	0	-94.329243	43.208819\
50560	225654488	0	87.126	0	-94.107825	42.960487\
50561	119264336	94038	46.048	0.036	-94.850501	42.425099\
50562	165098566	0	63.745	0	-94.641788	42.961532\
50563	252570421	747600	97.518	0.289	-94.524964	42.527831\
50565	113882977	121159	43.97	0.047	-95.00102	42.857089\
50566	89844358	21164	34.689	0.008	-94.323652	42.43777\
50567	67115601	210796	25.913	0.081	-95.101883	42.525449\
50568	219912855	158438	84.909	0.061	-94.984009	42.62605\
50569	54375018	514691	20.994	0.199	-94.134237	42.403206\
50570	112172571	48177	43.31	0.019	-94.37302	42.896101\
50571	115641227	0	44.649	0	-94.578693	42.630964\
50573	1045738	0	0.404	0	-94.623824	42.876758\
